task_id,length,deadline,vm_id,thread,start_time,finish_time,exec_time,cost
445,523,1438,2,0,389.44253,389.87836,0.43583,0.01308
447,1075,1257,2,0,389.98836,390.99336,1.00500,0.02688
448,919,1292,2,0,391.10336,391.97336,0.87000,0.02298
449,1756,2237,2,0,392.08336,393.65753,1.57417,0.04390
450,590,760,0,0,393.75753,394.12628,0.36875,0.02581
451,899,1216,2,0,393.75753,394.61670,0.85917,0.02248
452,1702,2598,2,0,394.72670,396.18586,1.45917,0.04255
453,852,1730,2,0,396.29586,397.00670,0.71083,0.02130
454,1235,1956,2,0,397.11670,398.22670,1.11000,0.03087
455,477,1284,2,0,398.33670,398.84420,0.50750,0.01193
456,916,1452,2,0,398.95420,399.71836,0.76417,0.02290
457,597,1020,2,0,399.82836,400.32670,0.49833,0.01492
458,1470,1649,2,0,400.43670,401.66253,1.22583,0.03675
459,812,1190,2,0,401.77253,402.56003,0.78750,0.02030
462,228,894,1,1,402.66003,402.83541,0.17538,0.00702
460,335,984,0,1,402.66003,402.94541,0.28538,0.01340
466,285,609,2,1,402.66003,402.94541,0.28538,0.00518
461,116,1040,2,1,403.05541,403.16541,0.11000,0.00211
463,816,1110,2,0,402.66003,403.38541,0.72538,0.02040
464,1449,2085,2,0,403.49541,404.81420,1.31878,0.03623
465,1931,2748,2,0,404.92420,406.53336,1.60917,0.04828
467,881,1208,2,0,406.64336,407.40420,0.76083,0.02203
468,984,1674,2,0,407.51420,408.33420,0.82000,0.02460
469,1826,2365,2,0,408.44420,409.96753,1.52333,0.04565
470,1347,1673,2,0,410.06753,411.19003,1.12250,0.03368
471,573,1347,2,0,411.30003,411.88836,0.58833,0.01433
472,601,1073,2,0,411.99836,412.57836,0.58000,0.01503
473,650,1128,2,0,412.68836,413.34003,0.65167,0.01625
474,708,1678,2,0,413.45003,414.15086,0.70083,0.01770
475,884,1706,2,0,414.26086,415.10753,0.84667,0.02210
476,1639,2069,2,0,415.21753,416.58420,1.36667,0.04098
477,739,1729,2,0,416.69420,417.31003,0.61583,0.01848
478,1821,2281,2,0,417.42003,419.04836,1.62833,0.04553
479,1092,1636,2,0,419.15836,420.06836,0.91000,0.02730
484,105,901,1,1,420.16836,420.24913,0.08077,0.00323
482,636,859,0,0,420.16836,420.67586,0.50750,0.02783
480,1453,2230,2,0,420.16836,421.48919,1.32083,0.03633
481,419,1286,2,0,421.59919,422.05836,0.45917,0.01048
483,955,1117,2,0,422.16836,422.97419,0.80583,0.02387
485,818,1259,2,0,423.08419,423.86003,0.77583,0.02045
486,997,1675,2,0,423.97003,424.80086,0.83083,0.02493
487,833,1149,2,0,424.91086,425.60503,0.69417,0.02083
488,439,1418,2,0,425.71503,426.08086,0.36583,0.01098
489,982,1377,2,0,426.19086,427.12003,0.92917,0.02455
493,198,1019,2,1,427.22003,427.40003,0.18000,0.00360
491,505,967,0,0,427.22003,427.62003,0.40000,0.02209
498,683,828,1,0,427.22003,427.73003,0.51000,0.02439
490,837,1511,2,0,427.22003,427.95003,0.73000,0.02093
492,963,1100,2,0,428.06003,428.86253,0.80250,0.02408
494,848,1663,2,0,428.97253,429.78920,0.81667,0.02120
495,1332,2227,2,0,429.89920,431.01003,1.11083,0.03330
496,740,1641,2,0,431.12003,431.73670,0.61667,0.01850
497,671,1573,2,0,431.84670,432.40586,0.55917,0.01678
499,744,1528,2,0,432.51586,433.24670,0.73083,0.01860
500,788,1232,2,0,433.34670,434.00337,0.65667,0.01970
501,875,1558,2,0,434.11337,434.84253,0.72917,0.02188
502,1418,1637,2,0,434.95253,436.24420,1.29167,0.03545
503,1783,2450,2,0,436.35420,437.84253,1.48833,0.04458
504,833,1646,2,0,437.95253,438.64670,0.69417,0.02083
505,818,1379,2,0,438.75670,439.54920,0.79250,0.02045
506,1966,2559,2,0,439.65920,441.29837,1.63917,0.04915
507,892,1210,2,0,441.40837,442.15170,0.74333,0.02230
508,1407,1789,2,0,442.26170,443.52920,1.26750,0.03518
509,1700,2094,2,0,443.63920,445.05587,1.41667,0.04250
516,385,709,0,1,445.15587,445.48510,0.32923,0.01540
518,285,976,1,1,445.15587,445.48510,0.32923,0.00877
510,914,1618,2,0,445.15587,446.02754,0.87167,0.02285
511,1140,1883,2,0,446.13754,447.11587,0.97833,0.02850
512,1260,1830,2,0,447.22587,448.33670,1.11083,0.03150
513,1843,2408,2,0,448.44670,450.09254,1.64583,0.04608
514,552,1210,2,0,450.20254,450.77337,0.57083,0.01380
515,812,1625,2,0,450.88337,451.56004,0.67667,0.02030
517,1873,2643,2,0,451.67004,453.34170,1.67167,0.04683
519,1741,2531,2,0,453.45170,454.90254,1.45083,0.04353
520,959,1878,2,0,455.00254,455.80171,0.79917,0.02398
521,935,1358,2,0,455.91171,456.79171,0.88000,0.02338
522,1724,2272,2,0,456.90171,458.44921,1.54750,0.04310
523,440,1174,2,0,458.55921,459.03587,0.47667,0.01100
524,910,1650,2,0,459.14587,459.90504,0.75917,0.02275
525,1249,1795,2,0,460.01504,461.16337,1.14833,0.03122
526,536,1456,2,0,461.27337,461.72004,0.44667,0.01340
527,1093,1871,2,0,461.83004,462.74087,0.91083,0.02733
528,1601,2007,2,0,462.85087,464.29587,1.44500,0.04003
529,615,1449,2,0,464.40587,464.91921,0.51333,0.01537
530,1614,2033,2,0,465.01921,466.36421,1.34500,0.04035
531,1224,1975,2,0,466.47421,467.58504,1.11083,0.03060
532,1038,1196,2,0,467.69504,468.56088,0.86583,0.02595
533,1311,1915,2,0,468.67088,469.78088,1.11000,0.03278
534,946,1073,2,0,469.89088,470.78921,0.89833,0.02365
535,581,1103,2,0,470.89921,471.38338,0.48417,0.01453
536,792,1602,2,0,471.49338,472.26338,0.77000,0.01980
537,1424,1803,2,0,472.37338,473.56171,1.18833,0.03560
538,469,1260,2,0,473.67171,474.17254,0.50083,0.01173
539,875,1658,2,0,474.28254,475.12171,0.83917,0.02188
543,235,477,0,1,475.22171,475.37838,0.15667,0.00940
540,898,1156,2,0,475.22171,476.08004,0.85833,0.02245
541,1977,2401,2,0,476.19004,477.87921,1.68917,0.04943
542,1425,1704,2,0,477.98921,479.28671,1.29750,0.03563
544,1220,1760,2,0,479.39671,480.50754,1.11083,0.03050
545,522,1382,2,0,480.61754,481.16254,0.54500,0.01305
546,792,1087,2,0,481.27254,482.04338,0.77083,0.01980
547,1621,2173,2,0,482.15338,483.58254,1.42917,0.04053
548,455,1244,2,0,483.69254,484.18171,0.48917,0.01138
549,569,1529,2,0,484.29171,484.87588,0.58417,0.01423
550,564,1001,2,0,484.97588,485.44588,0.47000,0.01410
551,861,1414,2,0,485.55588,486.38421,0.82833,0.02153
552,1487,2046,2,0,486.49421,487.73421,1.24000,0.03718
553,1192,1621,2,0,487.84421,488.87005,1.02583,0.02980
554,850,1029,2,0,488.98005,489.69421,0.71417,0.02125
555,841,1303,2,0,489.80421,490.50505,0.70083,0.02103
556,850,1052,2,0,490.61505,491.43338,0.81833,0.02125
557,686,1396,2,0,491.54338,492.22505,0.68167,0.01715
558,1610,1796,2,0,492.33505,493.67755,1.34250,0.04025
559,1796,2266,2,0,493.78755,495.39505,1.60750,0.04490
564,182,834,0,1,495.49505,495.72638,0.23133,0.00728
560,1842,2595,2,0,495.49505,497.14005,1.64500,0.04605
561,1232,2096,2,0,497.25005,498.36088,1.11083,0.03080
562,1359,1465,2,0,498.47088,499.63755,1.16667,0.03398
563,1608,2227,2,0,499.74755,501.19838,1.45083,0.04020
565,1156,2034,2,0,501.30838,502.35838,1.05000,0.02890
566,964,1212,2,0,502.46838,503.30838,0.84000,0.02410
567,704,1684,2,0,503.41838,504.09172,0.67333,0.01760
568,517,1194,2,0,504.20172,504.63255,0.43083,0.01293
569,1033,1839,2,0,504.74255,505.60338,0.86083,0.02583
575,452,646,1,0,505.70338,506.02624,0.32286,0.01614
573,633,961,0,0,505.70338,506.13624,0.43286,0.02769
570,1376,2033,2,0,505.70338,506.96005,1.25667,0.03440
571,1177,1893,2,0,507.07005,508.16171,1.09167,0.02943
572,879,1684,2,0,508.27171,509.00505,0.73333,0.02198
574,1110,1712,2,0,509.11505,510.04005,0.92500,0.02775
576,1243,1945,2,0,510.15005,511.26005,1.11000,0.03108
577,1101,2013,2,0,511.37005,512.28838,0.91833,0.02752
578,1471,2422,2,0,512.39838,513.73505,1.33667,0.03677
579,1890,2228,2,0,513.84505,515.42005,1.57500,0.04725
586,156,412,1,1,515.52005,515.64005,0.12000,0.00480
589,371,471,2,1,515.52005,515.96732,0.44727,0.00675
581,721,879,0,0,515.52005,516.07732,0.55727,0.03154
580,671,1176,2,0,515.52005,516.18732,0.66727,0.01678
582,451,1121,2,0,516.29732,516.78316,0.48583,0.01128
583,824,1568,2,0,516.89316,517.69005,0.79689,0.02060
584,965,1482,2,0,517.80005,518.71422,0.91417,0.02413
585,649,1216,2,0,518.82422,519.36505,0.54083,0.01623
587,803,1509,2,0,519.47505,520.19922,0.72417,0.02008
588,727,1380,2,0,520.30922,521.02505,0.71583,0.01818
593,374,1242,2,1,521.12505,521.46505,0.34000,0.00680
590,680,826,0,0,521.12505,521.57505,0.45000,0.02975
591,667,976,1,0,521.12505,521.68505,0.56000,0.02382
592,890,1441,2,0,521.12505,521.90505,0.78000,0.02225
594,1688,2554,2,0,522.01505,523.53255,1.51750,0.04220
595,884,1810,2,0,523.64255,524.37922,0.73667,0.02210
596,1239,1821,2,0,524.48922,525.60005,1.11083,0.03098
597,714,1423,2,0,525.71005,526.41505,0.70500,0.01785
598,1850,2118,2,0,526.52505,528.06755,1.54250,0.04625
599,1726,2481,2,0,528.17755,529.72672,1.54917,0.04315
609,163,650,1,1,529.82672,530.06210,0.23538,0.00502
608,691,952,0,0,529.82672,530.28210,0.45538,0.03023
600,1937,2775,2,0,529.82672,531.50255,1.67583,0.04843
601,721,1500,2,0,531.61255,532.21339,0.60083,0.01803
602,707,1326,2,0,532.32339,532.91255,0.58917,0.01767
603,685,1470,2,0,533.02255,533.59422,0.57167,0.01712
604,552,1109,2,0,533.70422,534.16422,0.46000,0.01380
605,1760,2604,2,0,534.27422,535.74172,1.46750,0.04400
606,821,1631,2,0,535.85172,536.53672,0.68500,0.02053
607,1002,1385,2,0,536.64672,537.48172,0.83500,0.02505
619,250,795,1,1,537.58172,537.77403,0.19231,0.00769
610,460,794,0,0,537.58172,537.88403,0.30231,0.02012
611,721,1267,2,0,537.58172,538.29255,0.71083,0.01803
612,618,1241,2,0,538.40255,538.91755,0.51500,0.01545
613,683,1567,2,0,539.02755,539.59672,0.56917,0.01708
614,1479,1656,2,0,539.70672,541.05005,1.34333,0.03697
615,1308,1877,2,0,541.16005,542.27005,1.11000,0.03270
616,592,1222,2,0,542.38005,542.98339,0.60333,0.01480
617,1129,1510,2,0,543.09339,544.14505,1.05167,0.02822
618,790,1285,2,0,544.25505,545.02339,0.76833,0.01975
626,248,429,0,1,545.12339,545.39872,0.27533,0.00992
628,442,897,1,0,545.12339,545.50872,0.38533,0.01579
620,1242,1732,2,0,545.12339,546.26839,1.14500,0.03105
621,1963,2831,2,0,546.37839,548.01506,1.63667,0.04907
622,662,1547,2,0,548.12506,548.68506,0.56000,0.01655
623,1851,2038,2,0,548.79506,550.44839,1.65333,0.04628
624,1353,1893,2,0,550.55839,551.68672,1.12833,0.03382
625,1591,2210,2,0,551.79672,553.12422,1.32750,0.03978
627,866,1295,2,0,553.23422,553.95589,0.72167,0.02165
629,1970,2702,2,0,554.06589,555.77506,1.70917,0.04925
634,151,640,1,1,555.87506,556.10121,0.22615,0.00465
632,316,1026,2,1,555.87506,556.21121,0.33615,0.00575
630,556,900,0,0,555.87506,556.32121,0.44615,0.02432
638,135,281,1,1,556.21121,556.32121,0.11000,0.00415
637,642,912,2,0,555.87506,556.43121,0.55615,0.01605
631,1787,2451,2,0,556.54121,558.03173,1.49051,0.04468
633,833,1353,2,0,558.14173,558.83589,0.69417,0.02083
635,1159,1420,2,0,558.94589,559.91256,0.96667,0.02897
636,1047,1479,2,0,560.02256,561.00506,0.98250,0.02618
639,888,1502,2,0,561.11506,561.85589,0.74083,0.02220
649,225,492,1,1,561.95589,562.12897,0.17308,0.00692
643,236,1123,2,1,561.95589,562.23897,0.28308,0.00429
646,589,885,0,0,561.95589,562.34897,0.39308,0.02577
644,387,1038,2,1,562.34897,562.81169,0.46273,0.00704
640,1068,1261,2,0,561.95589,562.92169,0.96580,0.02670
641,1661,1937,2,0,563.03169,564.52589,1.49420,0.04153
642,732,1018,2,0,564.63589,565.35589,0.72000,0.01830
645,840,1744,2,0,565.46589,566.16672,0.70083,0.02100
647,1296,1731,2,0,566.27672,567.38672,1.11000,0.03240
648,1654,2365,2,0,567.49672,568.98672,1.49000,0.04135
650,699,1513,2,0,569.08672,569.66922,0.58250,0.01748
651,872,1158,2,0,569.77922,570.61589,0.83667,0.02180
652,1464,1913,2,0,570.72589,571.94672,1.22083,0.03660
653,522,1205,2,0,572.05672,572.53172,0.47500,0.01305
654,835,1698,2,0,572.64172,573.33839,0.69667,0.02087
655,1646,2056,2,0,573.44839,574.82089,1.37250,0.04115
656,455,1121,2,0,574.93089,575.42005,0.48917,0.01138
657,724,1597,2,0,575.53005,576.24339,0.71333,0.01810
658,1684,2609,2,0,576.35339,577.86755,1.51417,0.04210
659,877,1402,2,0,577.97755,578.81839,0.84083,0.02193
668,101,940,1,1,578.91839,578.99608,0.07769,0.00311
662,482,723,0,0,578.91839,579.32964,0.41125,0.02109
660,1802,2789,2,0,578.91839,580.53006,1.61167,0.04505
661,1420,1882,2,0,580.64006,581.93506,1.29500,0.03550
663,1809,2313,2,0,582.04506,583.66256,1.61750,0.04523
664,520,1283,2,0,583.77256,584.20589,0.43333,0.01300
665,1427,1823,2,0,584.31589,585.50672,1.19083,0.03568
666,1100,1978,2,0,585.61672,586.64422,1.02750,0.02750
667,713,1070,2,0,586.75422,587.34839,0.59417,0.01782
669,884,1550,2,0,587.45839,588.30589,0.84750,0.02210
670,252,1213,2,1,588.40589,588.63498,0.22909,0.00458
671,530,826,0,0,588.40589,588.84714,0.44125,0.02319
672,907,1302,2,0,588.40589,589.27172,0.86583,0.02268
673,1334,2199,2,0,589.38172,590.52756,1.14583,0.03335
674,905,1453,2,0,590.63756,591.50172,0.86417,0.02263
675,912,1564,2,0,591.61172,592.48172,0.87000,0.02280
676,1971,2939,2,0,592.59172,594.23506,1.64333,0.04928
677,624,1003,2,0,594.34506,594.93589,0.59083,0.01560
678,1666,2664,2,0,595.04589,596.54506,1.49917,0.04165
679,598,1001,2,0,596.65506,597.15339,0.49833,0.01495
680,651,1601,2,0,597.25339,597.79589,0.54250,0.01627
681,1976,2232,2,0,597.90589,599.55256,1.64667,0.04940
682,1951,2724,2,0,599.66256,601.39839,1.73583,0.04877
683,1229,2196,2,0,601.50839,602.61922,1.11083,0.03073
684,1095,1637,2,0,602.72922,603.75256,1.02333,0.02738
685,420,1397,2,0,603.86256,604.32256,0.46000,0.01050
686,1643,2248,2,0,604.43256,605.91256,1.48000,0.04108
687,1436,2238,2,0,606.02256,607.33006,1.30750,0.03590
688,1464,1943,2,0,607.44006,608.66089,1.22083,0.03660
689,717,1047,2,0,608.77089,609.36839,0.59750,0.01793
695,495,825,1,0,609.46839,609.82196,0.35357,0.01768
694,616,986,0,0,609.46839,609.93196,0.46357,0.02695
690,967,1373,2,0,609.46839,610.38422,0.91583,0.02418
691,1594,2261,2,0,610.49422,611.93339,1.43917,0.03985
692,1014,1384,2,0,612.04339,612.99839,0.95500,0.02535
693,1713,2366,2,0,613.10839,614.53589,1.42750,0.04282
696,846,1791,2,0,614.64589,615.35172,0.70583,0.02115
697,1221,2153,2,0,615.46172,616.49589,1.03417,0.03053
698,1151,1492,2,0,616.60589,617.67589,1.07000,0.02878
699,644,1025,2,0,617.78589,618.32256,0.53667,0.01610
700,187,833,0,1,618.42256,618.54723,0.12467,0.00748
705,286,552,1,1,618.42256,618.65723,0.23467,0.00880
701,1672,2265,2,0,618.42256,619.87756,1.45500,0.04180
702,1319,2157,2,0,619.98756,621.09839,1.11083,0.03298
703,833,1782,2,0,621.20839,621.90256,0.69417,0.02083
704,809,1158,2,0,622.01256,622.68673,0.67417,0.02023
706,1256,2173,2,0,622.79673,623.90756,1.11083,0.03140
707,1133,1786,2,0,624.01756,624.96256,0.94500,0.02833
708,543,1075,2,0,625.07256,625.63506,0.56250,0.01358
709,618,1236,2,0,625.74506,626.26006,0.51500,0.01545
719,451,817,0,0,626.36006,626.64194,0.28188,0.01973
710,1977,2887,2,0,626.36006,628.11756,1.75750,0.04943
711,881,1279,2,0,628.22756,628.96173,0.73417,0.02203
712,1729,2283,2,0,629.07173,630.62423,1.55250,0.04323
713,631,1525,2,0,630.73423,631.26006,0.52583,0.01578
714,1593,2152,2,0,631.37006,632.80839,1.43833,0.03982
715,534,1321,2,0,632.91839,633.36339,0.44500,0.01335
716,1357,1816,2,0,633.47339,634.61089,1.13750,0.03393
717,1619,2206,2,0,634.72089,636.18089,1.46000,0.04048
718,557,1167,2,0,636.29089,636.83423,0.54333,0.01393
720,238,993,0,1,636.93423,637.09290,0.15867,0.00952
721,596,890,1,0,636.93423,637.46994,0.53571,0.02129
722,989,1478,2,0,636.93423,637.86840,0.93417,0.02473
723,415,1254,2,0,637.97840,638.32506,0.34667,0.01037
724,605,1435,2,0,638.43506,638.93923,0.50417,0.01513
725,1161,1336,2,0,639.04923,640.12673,1.07750,0.02903
726,1605,1762,2,0,640.23673,641.68423,1.44750,0.04012
727,1217,1974,2,0,641.79423,642.84840,1.05417,0.03042
728,878,1108,2,0,642.95840,643.69090,0.73250,0.02195
729,1101,1903,2,0,643.80090,644.71840,0.91750,0.02752
739,147,636,0,1,644.81840,644.91640,0.09800,0.00588
730,831,1189,2,0,644.81840,645.62090,0.80250,0.02078
731,1995,2126,2,0,645.73090,647.49090,1.76000,0.04988
732,445,1270,2,0,647.60090,648.08173,0.48083,0.01113
733,1738,2724,2,0,648.19173,649.75007,1.55833,0.04345
734,1461,1666,2,0,649.86007,651.07840,1.21833,0.03653
735,1393,2366,2,0,651.18840,652.35090,1.16250,0.03483
736,1904,2057,2,0,652.46090,654.15840,1.69750,0.04760
737,461,1185,2,0,654.26840,654.65257,0.38417,0.01152
738,843,1313,2,0,654.76257,655.53090,0.76833,0.02108
745,132,626,0,1,655.63090,655.71890,0.08800,0.00528
748,291,1171,2,1,655.63090,655.93890,0.30800,0.00529
747,731,949,1,0,655.63090,656.26304,0.63214,0.02611
740,1894,2675,2,0,655.63090,657.31923,1.68833,0.04735
741,1454,2009,2,0,657.42923,658.64173,1.21250,0.03635
742,1132,1621,2,0,658.75173,659.69590,0.94417,0.02830
743,516,1088,2,0,659.80590,660.34673,0.54083,0.01290
744,926,1870,2,0,660.45673,661.33840,0.88167,0.02315
746,758,1087,2,0,661.44840,662.08007,0.63167,0.01895
749,1205,1440,2,0,662.19007,663.30090,1.11083,0.03013
757,240,590,0,1,663.40090,663.56090,0.16000,0.00960
750,1749,1983,2,0,663.40090,664.96840,1.56750,0.04373
751,848,1801,2,0,665.07840,665.89507,0.81667,0.02120
752,646,1453,2,0,666.00507,666.65340,0.64833,0.01615
753,1658,2328,2,0,666.76340,668.14507,1.38167,0.04145
754,471,1362,2,0,668.25507,668.64757,0.39250,0.01178
755,788,1223,2,0,668.75757,669.52507,0.76750,0.01970
756,1811,2095,2,0,669.63507,671.25423,1.61917,0.04528
758,864,1241,2,0,671.36423,672.13090,0.76667,0.02160
759,989,1288,2,0,672.24090,673.06507,0.82417,0.02473
766,316,764,0,1,673.16507,673.48574,0.32067,0.01264
767,534,928,1,0,673.16507,673.59574,0.43067,0.01907
769,440,982,2,0,673.16507,673.59574,0.43067,0.01100
760,816,1413,2,0,673.70574,674.38657,0.68083,0.02040
761,1158,1682,2,0,674.49657,675.46174,0.96517,0.02895
762,685,1144,2,0,675.57174,676.14340,0.57167,0.01712
763,555,1162,2,0,676.25340,676.71590,0.46250,0.01388
764,728,1514,2,0,676.82590,677.54257,0.71667,0.01820
765,1706,2062,2,0,677.65257,679.07590,1.42333,0.04265
768,1694,2488,2,0,679.18590,680.59757,1.41167,0.04235
777,128,462,2,1,680.69757,680.81393,0.11636,0.00233
771,352,545,0,1,680.69757,681.03393,0.33636,0.01408
775,417,612,1,0,680.69757,681.03393,0.33636,0.01489
770,1759,2290,2,0,680.69757,682.25424,1.55667,0.04398
772,990,1734,2,0,682.36424,683.29924,0.93500,0.02475
773,1472,2225,2,0,683.40924,684.74590,1.33667,0.03680
774,1588,1990,2,0,684.85590,686.29007,1.43417,0.03970
776,1185,2175,2,0,686.40007,687.38840,0.98833,0.02963
778,884,1232,2,0,687.49840,688.34507,0.84667,0.02210
779,655,1623,2,0,688.45507,689.00090,0.54583,0.01637
789,442,857,0,0,689.10090,689.37715,0.27625,0.01934
780,1161,1639,2,0,689.10090,690.17840,1.07750,0.02903
781,650,1236,2,0,690.28840,690.83090,0.54250,0.01625
782,967,1302,2,0,690.94090,691.85673,0.91583,0.02418
783,1706,2176,2,0,691.96673,693.38923,1.42250,0.04265
784,1376,1593,2,0,693.49923,694.75673,1.25750,0.03440
785,1815,1972,2,0,694.86673,696.38007,1.51333,0.04538
786,1875,2346,2,0,696.49007,698.05340,1.56333,0.04688
787,679,1204,2,0,698.16340,698.83923,0.67583,0.01697
788,1450,1619,2,0,698.94923,700.15757,1.20833,0.03625
792,234,846,1,1,700.25757,700.43757,0.18000,0.00720
791,272,476,0,1,700.25757,700.54484,0.28727,0.01088
793,316,448,2,1,700.25757,700.54484,0.28727,0.00575
790,951,1754,2,0,700.25757,701.16007,0.90250,0.02377
794,1174,1453,2,0,701.27007,702.35840,1.08833,0.02935
795,1071,1316,2,0,702.46840,703.36090,0.89250,0.02677
796,1184,1563,2,0,703.47090,704.56757,1.09667,0.02960
797,1309,2073,2,0,704.67757,705.78840,1.11083,0.03273
798,1808,2715,2,0,705.89840,707.40590,1.50750,0.04520
799,963,1163,2,0,707.51590,708.31924,0.80333,0.02408
803,207,993,1,1,708.41924,708.57847,0.15923,0.00637
802,603,853,0,0,708.41924,708.90612,0.48688,0.02638
805,810,970,2,0,708.41924,709.12612,0.70688,0.02025
800,1962,2442,2,0,709.23612,710.98257,1.74646,0.04905
801,612,1352,2,0,711.09257,711.60257,0.51000,0.01530
804,1759,1902,2,0,711.71257,713.17841,1.46583,0.04398
806,799,1772,2,0,713.28841,713.95424,0.66583,0.01998
807,1794,2712,2,0,714.06424,715.56007,1.49583,0.04485
808,1686,2546,2,0,715.67007,717.18591,1.51583,0.04215
809,886,1548,2,0,717.29591,718.03424,0.73833,0.02215
811,250,1199,2,1,718.13424,718.36151,0.22727,0.00455
817,567,985,0,0,718.13424,718.58151,0.44727,0.02481
810,678,1121,2,0,718.13424,718.80151,0.66727,0.01695
812,566,1485,2,0,718.91151,719.38318,0.47167,0.01415
813,510,1202,2,0,719.49318,719.91818,0.42500,0.01275
814,1884,2626,2,0,720.02818,721.59924,1.57106,0.04710
815,1377,2328,2,0,721.70924,722.85757,1.14833,0.03443
816,712,1652,2,0,722.96757,723.56091,0.59333,0.01780
818,1780,2165,2,0,723.67091,725.15507,1.48417,0.04450
819,951,1844,2,0,725.26507,726.05841,0.79333,0.02377
822,140,805,1,1,726.15841,726.26610,0.10769,0.00431
820,355,860,0,1,726.15841,726.48610,0.32769,0.01420
826,257,602,1,1,726.37610,726.59610,0.22000,0.00791
823,427,612,2,0,726.15841,726.59610,0.43769,0.01068
821,816,1416,2,0,726.70610,727.38694,0.68083,0.02040
824,691,1271,2,0,727.49694,728.18341,0.68647,0.01728
825,816,1551,2,0,728.29341,729.08341,0.79000,0.02040
827,895,1278,2,0,729.19341,730.04924,0.85583,0.02238
828,568,1056,2,0,730.15924,730.64174,0.48250,0.01420
829,881,1337,2,0,730.75174,731.59591,0.84417,0.02203
831,400,811,0,1,731.69591,731.96258,0.26667,0.01600
836,496,695,1,0,731.69591,732.07258,0.37667,0.01771
830,412,1099,2,0,731.69591,732.07258,0.37667,0.01030
834,359,1082,2,1,731.69591,732.07258,0.37667,0.00653
832,943,1204,2,0,732.18258,732.96841,0.78583,0.02358
833,1053,1282,2,0,733.07841,733.95674,0.87833,0.02632
835,1543,1863,2,0,734.06674,735.46341,1.39667,0.03858
837,507,1485,2,0,735.57341,736.10591,0.53250,0.01267
838,1240,1890,2,0,736.21591,737.32674,1.11083,0.03100
839,952,1825,2,0,737.43674,738.34008,0.90333,0.02380
840,539,1523,2,0,738.44008,738.88925,0.44917,0.01347
841,777,1048,2,0,738.99925,739.64675,0.64750,0.01942
842,695,1518,2,0,739.75675,740.33675,0.58000,0.01738
843,1022,1971,2,0,740.44675,741.30175,0.85500,0.02555
844,1460,2389,2,0,741.41175,742.66675,1.25500,0.03650
845,923,1141,2,0,742.77675,743.54675,0.77000,0.02308
846,477,1030,2,0,743.65675,744.16425,0.50750,0.01193
847,1454,1724,2,0,744.27425,745.48675,1.21250,0.03635
848,1423,1870,2,0,745.59675,746.78425,1.18750,0.03557
849,900,1257,2,0,746.89425,747.64425,0.75000,0.02250
854,493,827,0,0,747.74425,748.05238,0.30813,0.02157
857,486,876,1,0,747.74425,748.16238,0.41812,0.01736
859,487,841,2,0,747.74425,748.16238,0.41812,0.01218
850,1600,2275,2,0,748.27238,749.71592,1.44354,0.04000
851,458,1078,2,0,749.82592,750.31758,0.49167,0.01145
852,902,1460,2,0,750.42758,751.17925,0.75167,0.02255
853,955,1528,2,0,751.28925,752.08508,0.79583,0.02387
855,979,1880,2,0,752.19508,753.01175,0.81667,0.02447
856,1062,1652,2,0,753.12175,754.00758,0.88583,0.02655
858,1525,2232,2,0,754.11758,755.49925,1.38167,0.03813
864,518,727,1,0,755.59925,755.96925,0.37000,0.01850
861,820,964,0,0,755.59925,756.18925,0.59000,0.03587
860,632,1101,2,0,755.59925,756.18925,0.59000,0.01580
862,1293,1471,2,0,756.29925,757.41008,1.11083,0.03232
863,529,1113,2,0,757.52008,758.05008,0.53000,0.01323
865,1122,1229,2,0,758.16008,759.20508,1.04500,0.02805
866,982,1717,2,0,759.31508,760.13425,0.81917,0.02455
867,1151,1318,2,0,760.24425,761.20425,0.96000,0.02878
868,1083,1461,2,0,761.31425,762.21675,0.90250,0.02708
869,1117,1631,2,0,762.32675,763.36758,1.04083,0.02793
871,452,760,0,0,763.46758,763.86008,0.39250,0.01977
870,597,1105,2,0,763.46758,764.07508,0.60750,0.01492
872,604,1540,2,0,764.18508,764.68841,0.50333,0.01510
873,902,1107,2,0,764.79841,765.55091,0.75250,0.02255
874,1329,2051,2,0,765.66091,766.77175,1.11083,0.03323
875,1336,2228,2,0,766.88175,767.99591,1.11417,0.03340
876,1879,2127,2,0,768.10591,769.78258,1.67667,0.04698
877,640,1428,2,0,769.89258,770.53591,0.64333,0.01600
878,1383,1924,2,0,770.64591,771.90925,1.26333,0.03458
879,946,1175,2,0,772.01925,772.80758,0.78833,0.02365
885,336,824,0,1,772.90758,773.13158,0.22400,0.01344
880,424,1199,2,0,772.90758,773.35158,0.44400,0.01060
881,1670,1871,2,0,773.46158,774.96341,1.50183,0.04175
882,1990,2915,2,0,775.07341,776.84175,1.76833,0.04975
883,604,1563,2,0,776.95175,777.56591,0.61417,0.01510
884,682,1351,2,0,777.67591,778.24425,0.56833,0.01705
886,937,1648,2,0,778.35425,779.13508,0.78083,0.02343
887,1630,2147,2,0,779.24508,780.71425,1.46917,0.04075
888,640,1153,2,0,780.82425,781.45091,0.62667,0.01600
889,1703,2288,2,0,781.56091,783.09091,1.53000,0.04258
896,594,997,0,0,783.19091,783.56216,0.37125,0.02599
890,1261,2043,2,0,783.19091,784.35174,1.16083,0.03153
891,1440,1719,2,0,784.46174,785.77341,1.31167,0.03600
