task_id,length,deadline,vm_id,thread,start_time,finish_time,exec_time,cost
714,1593,2152,2,0,5.62500,7.06333,1.43833,0.03982
715,534,1321,2,0,7.17333,7.61833,0.44500,0.01335
716,1357,1816,2,0,7.72833,8.86583,1.13750,0.03393
717,1619,2206,2,0,8.97583,10.43583,1.46000,0.04048
718,557,1167,2,0,10.54583,11.08917,0.54333,0.01393
720,238,993,0,1,0.64333,0.80200,0.15867,0.00952
721,596,890,1,0,0.64333,1.17904,0.53571,0.02129
722,989,1478,2,0,0.64333,1.57750,0.93417,0.02473
723,415,1254,2,0,1.68750,2.03416,0.34667,0.01037
724,605,1435,2,0,2.14416,2.64833,0.50417,0.01513
725,1161,1336,2,0,2.75833,3.83583,1.07750,0.02903
726,1605,1762,2,0,3.94583,5.39333,1.44750,0.04012
727,1217,1974,2,0,5.50333,6.55750,1.05417,0.03042
728,878,1108,2,0,6.66750,7.40000,0.73250,0.02195
729,1101,1903,2,0,7.51000,8.42750,0.91750,0.02752
739,147,636,0,1,1.01750,1.11550,0.09800,0.00588
730,831,1189,2,0,1.01750,1.82000,0.80250,0.02078
731,1995,2126,2,0,1.93000,3.69000,1.76000,0.04988
732,445,1270,2,0,3.80000,4.28083,0.48083,0.01113
733,1738,2724,2,0,4.39083,5.94917,1.55833,0.04345
734,1461,1666,2,0,6.05917,7.27750,1.21833,0.03653
735,1393,2366,2,0,7.38750,8.55000,1.16250,0.03483
736,1904,2057,2,0,8.66000,10.35750,1.69750,0.04760
737,461,1185,2,0,10.46750,10.85167,0.38417,0.01152
738,843,1313,2,0,10.96167,11.73000,0.76833,0.02108
745,132,626,0,1,0.86833,0.95633,0.08800,0.00528
748,291,1171,2,1,0.86833,1.17633,0.30800,0.00529
747,731,949,1,0,0.86833,1.50047,0.63214,0.02611
740,1894,2675,2,0,0.86833,2.55666,1.68833,0.04735
741,1454,2009,2,0,2.66666,3.87916,1.21250,0.03635
742,1132,1621,2,0,3.98916,4.93333,0.94417,0.02830
743,516,1088,2,0,5.04333,5.58416,0.54083,0.01290
744,926,1870,2,0,5.69416,6.57583,0.88167,0.02315
746,758,1087,2,0,6.68583,7.31750,0.63167,0.01895
749,1205,1440,2,0,7.42750,8.53833,1.11083,0.03013
757,240,590,0,1,1.21083,1.37083,0.16000,0.00960
750,1749,1983,2,0,1.21083,2.77833,1.56750,0.04373
751,848,1801,2,0,2.88833,3.70500,0.81667,0.02120
752,646,1453,2,0,3.81500,4.46333,0.64833,0.01615
753,1658,2328,2,0,4.57333,5.95500,1.38167,0.04145
754,471,1362,2,0,6.06500,6.45750,0.39250,0.01178
755,788,1223,2,0,6.56750,7.33500,0.76750,0.01970
756,1811,2095,2,0,7.44500,9.06416,1.61917,0.04528
758,864,1241,2,0,9.17416,9.94083,0.76667,0.02160
759,989,1288,2,0,10.05083,10.87500,0.82417,0.02473
766,316,764,0,1,0.92417,1.24484,0.32067,0.01264
767,534,928,1,0,0.92417,1.35484,0.43067,0.01907
769,440,982,2,0,0.92417,1.35484,0.43067,0.01100
760,816,1413,2,0,1.46484,2.14567,0.68083,0.02040
761,1158,1682,2,0,2.25567,3.22084,0.96517,0.02895
762,685,1144,2,0,3.33084,3.90250,0.57167,0.01712
763,555,1162,2,0,4.01250,4.47500,0.46250,0.01388
764,728,1514,2,0,4.58500,5.30167,0.71667,0.01820
765,1706,2062,2,0,5.41167,6.83500,1.42333,0.04265
768,1694,2488,2,0,6.94500,8.35667,1.41167,0.04235
777,128,462,2,1,1.51167,1.62803,0.11636,0.00233
771,352,545,0,1,1.51167,1.84803,0.33636,0.01408
775,417,612,1,0,1.51167,1.84803,0.33636,0.01489
770,1759,2290,2,0,1.51167,3.06834,1.55667,0.04398
772,990,1734,2,0,3.17834,4.11334,0.93500,0.02475
773,1472,2225,2,0,4.22334,5.56000,1.33667,0.03680
774,1588,1990,2,0,5.67000,7.10417,1.43417,0.03970
776,1185,2175,2,0,7.21417,8.20250,0.98833,0.02963
778,884,1232,2,0,8.31250,9.15917,0.84667,0.02210
779,655,1623,2,0,9.26917,9.81500,0.54583,0.01637
789,442,857,0,0,0.64583,0.92208,0.27625,0.01934
780,1161,1639,2,0,0.64583,1.72333,1.07750,0.02903
781,650,1236,2,0,1.83333,2.37583,0.54250,0.01625
782,967,1302,2,0,2.48583,3.40166,0.91583,0.02418
783,1706,2176,2,0,3.51166,4.93416,1.42250,0.04265
784,1376,1593,2,0,5.04416,6.30166,1.25750,0.03440
785,1815,1972,2,0,6.41166,7.92500,1.51333,0.04538
786,1875,2346,2,0,8.03500,9.59833,1.56333,0.04688
787,679,1204,2,0,9.70833,10.38416,0.67583,0.01697
788,1450,1619,2,0,10.49416,11.70250,1.20833,0.03625
792,234,846,1,1,1.30833,1.48833,0.18000,0.00720
791,272,476,0,1,1.30833,1.59560,0.28727,0.01088
793,316,448,2,1,1.30833,1.59560,0.28727,0.00575
790,951,1754,2,0,1.30833,2.21083,0.90250,0.02377
794,1174,1453,2,0,2.32083,3.40916,1.08833,0.02935
795,1071,1316,2,0,3.51916,4.41166,0.89250,0.02677
796,1184,1563,2,0,4.52166,5.61833,1.09667,0.02960
797,1309,2073,2,0,5.72833,6.83916,1.11083,0.03273
798,1808,2715,2,0,6.94916,8.45666,1.50750,0.04520
799,963,1163,2,0,8.56666,9.37000,0.80333,0.02408
803,207,993,1,1,0.90333,1.06256,0.15923,0.00637
802,603,853,0,0,0.90333,1.39021,0.48688,0.02638
805,810,970,2,0,0.90333,1.61021,0.70688,0.02025
800,1962,2442,2,0,1.72021,3.46666,1.74646,0.04905
801,612,1352,2,0,3.57666,4.08666,0.51000,0.01530
804,1759,1902,2,0,4.19666,5.66250,1.46583,0.04398
806,799,1772,2,0,5.77250,6.43833,0.66583,0.01998
807,1794,2712,2,0,6.54833,8.04416,1.49583,0.04485
808,1686,2546,2,0,8.15416,9.67000,1.51583,0.04215
809,886,1548,2,0,9.78000,10.51833,0.73833,0.02215
811,250,1199,2,1,0.83833,1.06560,0.22727,0.00455
817,567,985,0,0,0.83833,1.28560,0.44727,0.02481
810,678,1121,2,0,0.83833,1.50560,0.66727,0.01695
812,566,1485,2,0,1.61560,2.08727,0.47167,0.01415
813,510,1202,2,0,2.19727,2.62227,0.42500,0.01275
814,1884,2626,2,0,2.73227,4.30333,1.57106,0.04710
815,1377,2328,2,0,4.41333,5.56166,1.14833,0.03443
816,712,1652,2,0,5.67166,6.26500,0.59333,0.01780
818,1780,2165,2,0,6.37500,7.85916,1.48417,0.04450
819,951,1844,2,0,7.96916,8.76250,0.79333,0.02377
822,140,805,1,1,0.89333,1.00102,0.10769,0.00431
820,355,860,0,1,0.89333,1.22102,0.32769,0.01420
826,257,602,1,1,1.11102,1.33102,0.22000,0.00791
823,427,612,2,0,0.89333,1.33102,0.43769,0.01068
821,816,1416,2,0,1.44102,2.12186,0.68083,0.02040
824,691,1271,2,0,2.23186,2.91833,0.68647,0.01728
825,816,1551,2,0,3.02833,3.81833,0.79000,0.02040
827,895,1278,2,0,3.92833,4.78416,0.85583,0.02238
828,568,1056,2,0,4.89416,5.37666,0.48250,0.01420
829,881,1337,2,0,5.48666,6.33083,0.84417,0.02203
831,400,811,0,1,0.94417,1.21084,0.26667,0.01600
836,496,695,1,0,0.94417,1.32084,0.37667,0.01771
830,412,1099,2,0,0.94417,1.32084,0.37667,0.01030
834,359,1082,2,1,0.94417,1.32084,0.37667,0.00653
832,943,1204,2,0,1.43084,2.21667,0.78583,0.02358
833,1053,1282,2,0,2.32667,3.20500,0.87833,0.02632
835,1543,1863,2,0,3.31500,4.71167,1.39667,0.03858
837,507,1485,2,0,4.82167,5.35417,0.53250,0.01267
838,1240,1890,2,0,5.46417,6.57500,1.11083,0.03100
839,952,1825,2,0,6.68500,7.58834,0.90333,0.02380
840,539,1523,2,0,1.00333,1.45250,0.44917,0.01347
841,777,1048,2,0,1.56250,2.21000,0.64750,0.01942
842,695,1518,2,0,2.32000,2.90000,0.58000,0.01738
843,1022,1971,2,0,3.01000,3.86500,0.85500,0.02555
844,1460,2389,2,0,3.97500,5.23000,1.25500,0.03650
845,923,1141,2,0,5.34000,6.11000,0.77000,0.02308
846,477,1030,2,0,6.22000,6.72750,0.50750,0.01193
847,1454,1724,2,0,6.83750,8.05000,1.21250,0.03635
848,1423,1870,2,0,8.16000,9.34750,1.18750,0.03557
849,900,1257,2,0,9.45750,10.20750,0.75000,0.02250
854,493,827,0,0,0.85000,1.15813,0.30813,0.02157
857,486,876,1,0,0.85000,1.26813,0.41812,0.01736
859,487,841,2,0,0.85000,1.26813,0.41812,0.01218
850,1600,2275,2,0,1.37812,2.82167,1.44354,0.04000
851,458,1078,2,0,2.93167,3.42333,0.49167,0.01145
852,902,1460,2,0,3.53333,4.28500,0.75167,0.02255
853,955,1528,2,0,4.39500,5.19083,0.79583,0.02387
855,979,1880,2,0,5.30083,6.11750,0.81667,0.02447
856,1062,1652,2,0,6.22750,7.11333,0.88583,0.02655
858,1525,2232,2,0,7.22333,8.60500,1.38167,0.03813
864,518,727,1,0,1.48167,1.85167,0.37000,0.01850
861,820,964,0,0,1.48167,2.07167,0.59000,0.03587
860,632,1101,2,0,1.48167,2.07167,0.59000,0.01580
862,1293,1471,2,0,2.18167,3.29250,1.11083,0.03232
863,529,1113,2,0,3.40250,3.93250,0.53000,0.01323
865,1122,1229,2,0,4.04250,5.08750,1.04500,0.02805
866,982,1717,2,0,5.19750,6.01667,0.81917,0.02455
867,1151,1318,2,0,6.12667,7.08667,0.96000,0.02878
868,1083,1461,2,0,7.19667,8.09917,0.90250,0.02708
869,1117,1631,2,0,8.20917,9.25000,1.04083,0.02793
871,452,760,0,0,1.14083,1.53333,0.39250,0.01977
870,597,1105,2,0,1.14083,1.74833,0.60750,0.01492
872,604,1540,2,0,1.85833,2.36166,0.50333,0.01510
873,902,1107,2,0,2.47166,3.22416,0.75250,0.02255
874,1329,2051,2,0,3.33416,4.44500,1.11083,0.03323
875,1336,2228,2,0,4.55500,5.66916,1.11417,0.03340
876,1879,2127,2,0,5.77916,7.45583,1.67667,0.04698
877,640,1428,2,0,7.56583,8.20916,0.64333,0.01600
878,1383,1924,2,0,8.31916,9.58250,1.26333,0.03458
879,946,1175,2,0,9.69250,10.48083,0.78833,0.02365
885,336,824,0,1,0.88833,1.11233,0.22400,0.01344
880,424,1199,2,0,0.88833,1.33233,0.44400,0.01060
881,1670,1871,2,0,1.44233,2.94416,1.50183,0.04175
882,1990,2915,2,0,3.05416,4.82250,1.76833,0.04975
883,604,1563,2,0,4.93250,5.54666,0.61417,0.01510
884,682,1351,2,0,5.65666,6.22500,0.56833,0.01705
886,937,1648,2,0,6.33500,7.11583,0.78083,0.02343
887,1630,2147,2,0,7.22583,8.69500,1.46917,0.04075
888,640,1153,2,0,8.80500,9.43166,0.62667,0.01600
889,1703,2288,2,0,9.54166,11.07166,1.53000,0.04258
896,594,997,0,0,1.63000,2.00125,0.37125,0.02599
890,1261,2043,2,0,1.63000,2.79083,1.16083,0.03153
891,1440,1719,2,0,2.90083,4.21250,1.31167,0.03600
892,1688,2056,2,0,4.32250,5.73000,1.40750,0.04220
893,1110,1568,2,0,5.84000,6.87583,1.03583,0.02775
894,475,1125,2,0,6.98583,7.49167,0.50583,0.01187
895,482,1453,2,0,7.60167,8.04167,0.44000,0.01205
897,1744,2682,2,0,8.15167,9.71583,1.56417,0.04360
898,1632,1802,2,0,9.82583,11.29583,1.47000,0.04080
899,747,1666,2,0,11.40583,12.02833,0.62250,0.01868
905,289,752,0,1,0.72250,0.91517,0.19267,0.01156
900,1891,2382,2,0,0.72250,2.40833,1.68583,0.04728
901,1589,2128,2,0,2.51833,3.84417,1.32583,0.03973
902,1113,1503,2,0,3.95417,4.88167,0.92750,0.02783
903,829,1480,2,0,4.99167,5.68333,0.69167,0.02072
904,1316,2223,2,0,5.79333,6.93917,1.14583,0.03290
906,1603,2113,2,0,7.04917,8.49583,1.44667,0.04008
907,1007,1316,2,0,8.60583,9.44500,0.83917,0.02517
908,1351,2182,2,0,9.55500,10.79167,1.23667,0.03377
909,1587,1918,2,0,10.90167,12.22417,1.32250,0.03968
917,180,744,0,1,1.42250,1.54250,0.12000,0.00720
918,622,781,1,0,1.42250,1.97679,0.55429,0.02221
910,645,1471,2,0,1.42250,1.97679,0.55429,0.01613
911,1515,1841,2,0,2.08679,3.35000,1.26321,0.03788
912,579,1160,2,0,3.46000,4.05333,0.59333,0.01447
913,940,1933,2,0,4.16333,5.05667,0.89333,0.02350
914,1729,2161,2,0,5.16667,6.71833,1.55167,0.04323
915,1849,2659,2,0,6.82833,8.36917,1.54083,0.04622
916,405,1273,2,0,8.47917,8.92750,0.44833,0.01013
919,873,1228,2,0,9.03750,9.87500,0.83750,0.02183
920,425,708,0,0,0.93750,1.23841,0.30091,0.01859
929,210,1091,2,1,0.93750,1.23841,0.30091,0.00382
924,429,927,1,0,0.93750,1.34841,0.41091,0.01532
921,506,1505,2,0,0.93750,1.45841,0.52091,0.01265
922,517,1174,2,0,1.56841,1.99924,0.43083,0.01293
923,1763,1928,2,0,2.10924,3.68917,1.57992,0.04408
925,840,1070,2,0,3.79917,4.60917,0.81000,0.02100
926,976,1178,2,0,4.71917,5.53250,0.81333,0.02440
927,961,1517,2,0,5.64250,6.44333,0.80083,0.02402
928,441,1313,2,0,6.55333,7.03083,0.47750,0.01103
935,390,570,0,1,0.57750,0.83750,0.26000,0.01560
930,470,1369,2,0,0.57750,1.05750,0.48000,0.01175
931,931,1698,2,0,1.16750,1.94417,0.77667,0.02328
932,995,1472,2,0,2.05417,2.88417,0.83000,0.02488
933,1172,1350,2,0,2.99417,4.08083,1.08667,0.02930
934,1762,1912,2,0,4.19083,5.77000,1.57917,0.04405
936,401,1174,2,0,5.88000,6.32417,0.44417,0.01003
937,1864,2072,2,0,6.43417,7.98833,1.55417,0.04660
938,1406,2372,2,0,8.09833,9.27000,1.17167,0.03515
939,1994,2115,2,0,9.38000,11.15250,1.77250,0.04985
945,463,774,0,0,1.87250,2.16188,0.28938,0.02026
940,1217,1475,2,0,1.87250,2.99667,1.12417,0.03042
941,1064,1814,2,0,3.10667,4.10417,0.99750,0.02660
942,1897,2371,2,0,4.21417,5.90500,1.69083,0.04742
943,878,1862,2,0,6.01500,6.85750,0.84250,0.02195
944,1098,1960,2,0,6.96750,7.88333,0.91583,0.02745
946,1464,2081,2,0,7.99333,9.32417,1.33083,0.03660
947,1281,1389,2,0,9.43417,10.54500,1.11083,0.03203
948,989,1782,2,0,10.65500,11.47917,0.82417,0.02473
949,705,1662,2,0,11.58917,12.17667,0.58750,0.01763
951,201,457,0,1,0.68750,0.82150,0.13400,0.00804
954,500,662,1,0,0.68750,1.15464,0.46714,0.01786
950,1475,2347,2,0,0.68750,2.02667,1.33917,0.03688
952,1968,2106,2,0,2.13667,3.88750,1.75083,0.04920
953,1499,2492,2,0,3.99750,5.35667,1.35917,0.03748
955,556,1101,2,0,5.46667,6.04000,0.57333,0.01390
956,1451,1585,2,0,6.15000,7.47000,1.32000,0.03628
957,1025,1759,2,0,7.58000,8.43417,0.85417,0.02563
958,1773,2611,2,0,8.54417,10.13250,1.58833,0.04432
959,562,1423,2,0,10.24250,10.71083,0.46833,0.01405
965,154,1145,2,1,0.56833,0.70833,0.14000,0.00280
966,888,994,0,0,0.56833,1.23333,0.66500,0.03885
960,838,1076,2,0,0.56833,1.34333,0.77500,0.02095
961,1405,2396,2,0,1.45333,2.62500,1.17167,0.03513
962,953,1909,2,0,2.73500,3.53000,0.79500,0.02383
963,1593,2066,2,0,3.64000,4.96750,1.32750,0.03982
964,547,1066,2,0,5.07750,5.53333,0.45583,0.01368
967,865,1257,2,0,5.64333,6.47500,0.83167,0.02163
968,1220,2093,2,0,6.58500,7.70500,1.12000,0.03050
969,1648,2468,2,0,7.81500,9.18916,1.37417,0.04120
979,143,992,2,1,1.47417,1.60417,0.13000,0.00260
978,402,791,2,0,1.47417,1.82417,0.35000,0.01005
974,594,954,0,0,1.47417,1.93417,0.46000,0.02599
975,743,938,1,0,1.47417,2.04417,0.57000,0.02654
970,1021,1453,2,0,1.93417,2.78667,0.85250,0.02553
971,1785,2560,2,0,2.89667,4.49584,1.59917,0.04463
972,1673,2183,2,0,4.60584,6.11000,1.50417,0.04183
973,1379,1701,2,0,6.22000,7.37084,1.15083,0.03448
976,918,1681,2,0,7.48084,8.24917,0.76833,0.02295
977,1891,2337,2,0,8.35917,10.04500,1.68583,0.04728
986,261,578,0,1,1.78583,2.06038,0.27455,0.01044
981,181,1092,2,1,1.78583,2.06038,0.27455,0.00329
980,830,1328,2,0,1.78583,2.58750,0.80167,0.02075
982,760,1165,2,0,2.69750,3.42916,0.73167,0.01900
983,1932,2652,2,0,3.53916,5.15000,1.61083,0.04830
984,1654,2188,2,0,5.26000,6.74916,1.48917,0.04135
985,1390,2101,2,0,6.85916,8.06416,1.20500,0.03475
987,1240,1986,2,0,8.17416,9.28500,1.11083,0.03100
988,1823,2040,2,0,9.39500,10.91500,1.52000,0.04558
989,625,1224,2,0,11.02500,11.65666,0.63167,0.01563
996,431,784,1,0,0.73167,1.03953,0.30786,0.01539
992,749,861,0,0,0.73167,1.25953,0.52786,0.03277
990,1674,2307,2,0,0.73167,2.23667,1.50500,0.04185
991,664,1112,2,0,2.34667,3.01000,0.66333,0.01660
993,927,1706,2,0,3.12000,3.89250,0.77250,0.02317
994,1317,2180,2,0,4.00250,5.11250,1.11000,0.03292
995,517,1413,2,0,5.22250,5.76334,0.54083,0.01293
997,451,1149,2,0,5.87334,6.36000,0.48667,0.01128
998,1300,1767,2,0,6.47000,7.58084,1.11083,0.03250
999,722,1080,2,0,7.69084,8.34334,0.65250,0.01805
